Scrape Date (YYYY-MM-DD hh:mm);City;Provider;Location Name;Name of Apartment;Additional info Apartment name;Room Category;Address;Size;Rent (in Ä/All-In);Booking/Rate Type;Other info;Data Comment
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Standard;;Last Minute Offer (-100Ä)*;Warburgzeile 3, Berlin, 10587;30;1829;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Standard;;Earlybird Promo (-100Ä)*;Warburgzeile 3, Berlin, 10587;30;1829;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Standard;;Last Minute Offer (-100Ä)*;Warburgzeile 3, Berlin, 10587;31;1859;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Standard;;Last Minute Offer (-100Ä)*;Warburgzeile 3, Berlin, 10587;31;1859;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Standard;;Last Minute Offer (-100Ä)*;Warburgzeile 3, Berlin, 10587;31;1859;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Standard;;Last Minute Offer (-100Ä)*;Warburgzeile 3, Berlin, 10587;31;1859;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Standard;;Earlybird Promo (-100Ä)*;Warburgzeile 3, Berlin, 10587;31;1859;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Standard;;Last Minute Offer (-100Ä)*;Warburgzeile 3, Berlin, 10587;31;1859;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Standard;;Last Minute Offer (-100Ä)*;Warburgzeile 3, Berlin, 10587;31;1859;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Standard;;Last Minute Offer (-100Ä)*;Warburgzeile 3, Berlin, 10587;31;1859;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Standard;;Last Minute Offer (-100Ä)*;Warburgzeile 3, Berlin, 10587;31;1859;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Standard;;Earlybird Promo (-100Ä)*;Warburgzeile 3, Berlin, 10587;31;1859;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Standard;;Last Minute Offer (-100Ä)*;Warburgzeile 3, Berlin, 10587;31;1859;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Standard;;Last Minute Offer (-100Ä)*;Warburgzeile 3, Berlin, 10587;31;1859;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Standard;;Last Minute Offer (-100Ä)*;Warburgzeile 3, Berlin, 10587;31;1859;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Standard;;Last Minute Offer (-100Ä)*;Warburgzeile 3, Berlin, 10587;31;1859;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Standard;;Earlybird Promo (-100Ä)*;Warburgzeile 3, Berlin, 10587;31;1859;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Standard;;Last Minute Offer (-100Ä)*;Warburgzeile 3, Berlin, 10587;31;1859;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Standard;;Last Minute Offer (-100Ä)*;Warburgzeile 3, Berlin, 10587;31;1859;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Standard;;Last Minute Offer (-100Ä)*;Warburgzeile 3, Berlin, 10587;31;1859;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Standard;;Last Minute Offer (-100Ä)*;Warburgzeile 3, Berlin, 10587;31;1859;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Standard;;Earlybird Promo (-100Ä)*;Warburgzeile 3, Berlin, 10587;31;1859;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Spacious;;Last Minute Offer (-100Ä)*;Warburgzeile 3, Berlin, 10587;;2649;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Spacious;;Last Minute Offer (-100Ä)*;Warburgzeile 3, Berlin, 10587;;2649;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Spacious;;Last Minute Offer (-100Ä)*;Warburgzeile 3, Berlin, 10587;;2649;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Spacious;;Last Minute Offer (-100Ä)*;Warburgzeile 3, Berlin, 10587;;2649;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Spacious;;Earlybird Promo (-100Ä)*;Warburgzeile 3, Berlin, 10587;;2649;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Spacious;;Last Minute Offer (-100Ä)*;Warburgzeile 3, Berlin, 10587;;2759;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Spacious;;Last Minute Offer (-100Ä)*;Warburgzeile 3, Berlin, 10587;;2759;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Spacious;;Last Minute Offer (-100Ä)*;Warburgzeile 3, Berlin, 10587;;2759;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Spacious;;Last Minute Offer (-100Ä)*;Warburgzeile 3, Berlin, 10587;;2759;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Spacious;;Earlybird Promo (-100Ä)*;Warburgzeile 3, Berlin, 10587;;2759;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Spacious;;Last Minute Offer (-100Ä)*;Warburgzeile 3, Berlin, 10587;;2759;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Spacious;;Last Minute Offer (-100Ä)*;Warburgzeile 3, Berlin, 10587;;2759;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Spacious;;Last Minute Offer (-100Ä)*;Warburgzeile 3, Berlin, 10587;;2759;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Spacious;;Last Minute Offer (-100Ä)*;Warburgzeile 3, Berlin, 10587;;2759;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Spacious;;Earlybird Promo (-100Ä)*;Warburgzeile 3, Berlin, 10587;;2759;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Spacious;;Earlybird Promo (-100Ä)*;Warburgzeile 3, Berlin, 10587;;2759;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Spacious;;Last Minute Offer (-100Ä)*;Warburgzeile 3, Berlin, 10587;;2759;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Spacious;;Last Minute Offer (-100Ä)*;Warburgzeile 3, Berlin, 10587;;2759;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Spacious;;Last Minute Offer (-100Ä)*;Warburgzeile 3, Berlin, 10587;;2759;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Spacious;;Last Minute Offer (-100Ä)*;Warburgzeile 3, Berlin, 10587;;2759;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Spacious;;Earlybird Promo (-100Ä)*;Warburgzeile 3, Berlin, 10587;;2759;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Spacious;;Earlybird Promo (-100Ä)*;Warburgzeile 3, Berlin, 10587;;2759;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Spacious;;Last Minute Offer (-100Ä)*;Warburgzeile 3, Berlin, 10587;;2759;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Spacious;;Last Minute Offer (-100Ä)*;Warburgzeile 3, Berlin, 10587;;2759;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Spacious;;Last Minute Offer (-100Ä)*;Warburgzeile 3, Berlin, 10587;;2759;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Spacious;;Last Minute Offer (-100Ä)*;Warburgzeile 3, Berlin, 10587;;2759;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Spacious;;Earlybird Promo (-100Ä)*;Warburgzeile 3, Berlin, 10587;;2759;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Spacious;;Earlybird Promo (-100Ä)*;Warburgzeile 3, Berlin, 10587;;2759;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Spacious;;Last Minute Offer (-100Ä)*;Warburgzeile 3, Berlin, 10587;;3059;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Spacious;;Last Minute Offer (-100Ä)*;Warburgzeile 3, Berlin, 10587;;3059;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Spacious;;Last Minute Offer (-100Ä)*;Warburgzeile 3, Berlin, 10587;;3059;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Spacious;;Last Minute Offer (-100Ä)*;Warburgzeile 3, Berlin, 10587;;3059;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Spacious;;Earlybird Promo (-100Ä)*;Warburgzeile 3, Berlin, 10587;;3059;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Spacious;;Last Minute Offer (-100Ä)*;Warburgzeile 3, Berlin, 10587;;3059;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Spacious;;Last Minute Offer (-100Ä)*;Warburgzeile 3, Berlin, 10587;;3059;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Spacious;;Last Minute Offer (-100Ä)*;Warburgzeile 3, Berlin, 10587;;3059;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Spacious;;Last Minute Offer (-100Ä)*;Warburgzeile 3, Berlin, 10587;;3059;;;
2025-12-11 00:00;Berlin;Havens Living;Berlin Charlottenburg;The Spacious;;Earlybird Promo (-100Ä)*;Warburgzeile 3, Berlin, 10587;;3059;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Cozy;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;22;1279;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Cozy;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;22;1319;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Cozy;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;22;1319;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Cozy;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;22;1339;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Cozy;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;22;1339;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Cozy;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;22;1339;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Cozy;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;28;1379;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Cozy;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;28;1379;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Cozy;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;22;1379;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Last Minute Offer (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;29;1529;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Last Minute Offer (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;29;1529;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;29;1529;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;29;1529;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Last Minute Offer (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;30;1529;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Last Minute Offer (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;30;1529;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;30;1529;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;30;1529;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Last Minute Offer (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;30;1569;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Last Minute Offer (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;30;1569;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Last Minute Offer (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;30;1569;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Last Minute Offer (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;30;1569;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;30;1569;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;30;1569;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Last Minute Offer (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;29;1569;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Last Minute Offer (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;29;1569;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Last Minute Offer (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;29;1569;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Last Minute Offer (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;29;1569;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;29;1569;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;29;1569;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Last Minute Offer (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;29;1569;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Last Minute Offer (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;29;1569;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;29;1569;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;29;1569;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;29;1569;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;29;1569;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Last Minute Offer (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;;1589;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Last Minute Offer (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;;1589;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;;1589;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;;1589;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Last Minute Offer (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;;1589;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Last Minute Offer (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;;1589;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;;1589;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;;1589;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Last Minute Offer (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;;1589;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Last Minute Offer (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;;1589;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;;1589;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;;1589;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Last Minute Offer (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;;1589;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Last Minute Offer (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;;1589;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;;1589;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;;1589;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;34;1629;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;34;1669;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;34;1669;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;34;1669;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Last Minute Offer (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;;1689;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Last Minute Offer (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;;1689;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;;1689;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;;1689;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Standard;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;;1689;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Spacious;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;45;2189;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Spacious;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;45;2189;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Spacious;;Last Minute Offer (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;50;2249;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Spacious;;Last Minute Offer (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;50;2249;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Spacious;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;50;2249;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Spacious;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;50;2249;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Spacious;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;50;2249;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Spacious;;Last Minute Offer (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;50;2289;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Spacious;;Last Minute Offer (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;50;2289;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Spacious;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;50;2289;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Spacious;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;50;2289;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Spacious;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;50;2289;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Spacious;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;50;2289;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Spacious;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;50;2309;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Spacious;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;50;2309;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Spacious;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;50;2309;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Spacious;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;50;2309;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Spacious;;Last Minute Offer (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;50;2349;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Spacious;;Last Minute Offer (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;50;2349;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Spacious;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;50;2349;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Spacious;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;50;2349;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Spacious;;Last Minute Offer (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;58;2399;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Spacious;;Last Minute Offer (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;58;2399;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Spacious;;Last Minute Offer (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;58;2399;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Spacious;;Last Minute Offer (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;58;2399;;;
2025-12-11 00:00;Frankfurt;Havens Living;Frankfurt Main Volta;The Spacious;;Earlybird Promo (-100Ä)*;Voltastraﬂe 81, Frankfurt am Main, 60486;58;2399;;;
